Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_9_24-H8m32;.leobmarques;12;9;40;20;2;2;10, 6, ;10, 14, ;13, 14, ;12, 16, ;10.5, 20.5, ;10, 24, ;30;geic;jogo;;Independente;jogo;.leobmarques_2012_9_24-H8m32.csv
