Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_8_31-H18m44;_leobmarques;6;5;9;16;3;2;9, 3, 0.5, ;12, 3, ;6, 8, 9, ;12, 16, ;9.5, 13.5, 15.5, ;12.5, 16.5, ;16.5;geic;jogo;geic;AcumuladaDiscriminada; - ;_leobmarques_2012_8_31-H18m44.csv
