Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_9_17-H11m3;_leobmarques;6;5;9;10;2;3;6, 3, ;3, 12, 6, ;3, 5, ;2, 9, 10, ;7, 10.5, ;6, 18, 32, ;32;geic;jogo;jogo;AcumuladaSimples; - ;_leobmarques_2012_9_17-H11m3.csv
