Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido 
2012_02_02-H03m23; _leobmarques; 5; 5; 21; 78; 4; 5; 2.5, 0.5, 7.5, 10, ; 2.5, 0.5, 7.5, 10, 5, ; 2, 3, 14, 21, ; 2, 3, 11, 51, 78, ; 2, 2, 9.5, 19, ; 2, 2.5, 9.5, 19, 23.5, ; 23.5; GEIC; JOGO; JOGO
