Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido 
2012_02_02-H03m33; _leobmarques; 5; 3; 9; 58; 2; 3; 5, 0.5, ; 5, 0.5, 10, ; 6, 7, ; 7, 8, 58, ; 4.5, 4.5, ; 4.5, 4.5, 14, ; 14; GEIC; JOGO; JOGO
