Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_9_4-H16m18;_leobmarques;6;3;16;17;1;2;12, ;12, 0.5, ;16, ;16, 17, ;12, ;12, 13, ;13;geic;jogo;jogo;AcumuladaDiscriminada; - ;_leobmarques_2012_9_4-H16m18.csv
