Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_9_24-H9m7;.leobmarques;7;9;30;3;1;3;0.5, ;7, 5.5, 6.5, ;1, ;1, 2, 3, ;5, ;12.5, 18.5, 27, ;30;geic;jogo;geic;Independente;jogo;.leobmarques_2012_9_24-H9m7.csv
