Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_8_31-H17m58;_leobmarques;5;3;9;2;2;1;5, 0.5, ;0.5, ;8, 9, ;1, ;5, 6, ;1, ;6;geic;jogo;geic;AcumuladaDiscriminada; - ;_leobmarques_2012_8_31-H17m58.csv
