Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_9_24-H8m4;_leobmarques;12;9;40;77;2;2;18, 10, ;12, 14, ;17, 33, ;34, 76, ;18.5, 28.5, ;12, 26, ;30;geic;jogo;jogo;Independente;geic;_leobmarques_2012_9_24-H8m4.csv
