Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV;ContagemReforco
2012_08_09-H12m56;_leobmarques;6;4;33;43;0;4;;9, 12, 0.5, 3, ;;3, 34, 37, 43, ;;9, 21, 21.5, 25, ;25;geic;jogo;jogo;_leobmarques_2012_08_09-H12m56.csv;Acumulado
