Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_9_24-H9m4;.leobmarques;7;9;26;3;1;2;6.5, ;3.5, 7.5, ;1, ;1, 3, ;14, ;20.5, 28, ;30;geic;jogo;geic;Independente;jogo;.leobmarques_2012_9_24-H9m4.csv
