Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_9_17-H11m8;_leobmarques;6;5;34;58;2;3;12, 3, ;12, 9, 3, ;31, 33, ;41, 53, 58, ;12.5, 22.5, ;14.5, 24, 29, ;29;geic;jogo;jogo;AcumuladaSimples; - ;_leobmarques_2012_9_17-H11m8.csv
