Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_9_17-H11m0;_leobmarques;25;7;42;70;3;4;20.5, 25, 50, ;50, 29.5, 0.5, 25, ;10, 23, 39, ;29, 45, 47, 70, ;21, 49, 101, ;53, 82.5, 83.5, 109.5, ;109.5;geic;jogo;jogo;AcumuladaDiscriminada; - ;_leobmarques_2012_9_17-H11m0.csv
