Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV;ContagemReforco
2012_08_31-H10m05;_leobmarques;6;5;19;8;3;2;6, 12, 9, ;9, 6, ;2, 18, 19, ;7, 8, ;7.5, 28, 38, ;12.5, 26.5, ;38;geic;jogo;geic;_leobmarques_2012_08_31-H10m05.csv;AcumuladaSimples
