Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV;ContagemReforco
2012_08_20-H10m04;_leobmarques;6;5;28;73;3;2;12, 3, 6, ;0.5, 9, ;18, 25, 28, ;1, 9, ;12, 15, 31, ;3, 13, ;31;geic;jogo;geic;_leobmarques_2012_08_20-H10m04.csv;Acumulado
