Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesRef_OP1;CliquesRef_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;ContagemReforco;OPTravado;NomeArqCSV
2012_7_31-H17m53;_leobmarques;6;5;46;17;3;2;12, 3, 6, ;3, 12, ;;;12.5, 15.5, 21.5, ;4, 16, ;21.5;geic;jogo;geic;AcumuladaDiscriminada; - ;_leobmarques_2012_7_31-H17m53.csv
