Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV;ContagemReforco
2012_08_08-H12m05;_leobmarques;12;5;50;70;2;3;12, 24, ;0.5, 6, 12, ;17, 50, ;1, 9, 24, ;12, 41, ;2, 9, 26.5, ;41;geic;jogo;jogo;_leobmarques_2012_08_08-H12m05.csv;Acumulado
