Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;TempoTotal 
2011_09_29-H10m26; _leobmarques; 6; 5; 0; 13; 0; 5; ; 6, 7.5, 6.5, 4.5, 5.5, ; 50.5
