Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido;NomeArqCSV;ContagemReforco
2012_08_31-H01m14;_leobmarques;5;9;3;64;2;7;4.5, 0.5, ;5, 0.5, 4, 4.5, 6, 2.5, 10, ;2, 3, ;2, 3, 13, 19, 41, 42, 64, ;30.5, 31.5, ;5, 5.5, 11, 17, 33, 38, 48, ;48;geic;jogo;jogo;_leobmarques_2012_08_31-H01m14.csv;AcumuladaDiscriminada
