Data;Participante;VI;NumTentativas;CliquesOP1;CliquesOP2;S+OP1;S+OP2;VIsOP1;VIsOP2;CliquesS+_OP1;CliquesS+_OP2;momentoS+OP1;momentoS+OP2;TempoTotal;NomeOp1;NomeOp2;OperandoEscolhido 
2012_02_02-H22m23; _leobmarques; 10; 3; 45; 48; 2; 3; 0.5, 20, ; 10, 20, 0.5, ; 1, 33, ; 14, 47, 48, ; 2, 22, ; 10, 30, 30.5, ; 30.5; GEIC; JOGO; JOGO
